Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
3/30/2026,Widget D,West,967,53,Female,2.920504916
3/31/2026,Widget A,West,889,67,Male,4.262662163
4/1/2026,Widget A,South,685,24,Female,1.250888686
4/2/2026,Widget C,North,536,30,Male,4.261951062
4/3/2026,Widget D,North,306,32,Female,2.979016962
4/4/2026,Widget D,South,487,42,Male,1.53504278
4/5/2026,Widget A,North,579,40,Female,4.542807654
4/6/2026,Widget B,South,890,39,Male,3.596915118
4/7/2026,Widget C,North,986,43,Female,1.654182747
4/8/2026,Widget C,East,937,50,Male,1.134598894
4/9/2026,Widget C,East,439,28,Female,1.564438593
4/10/2026,Widget C,South,968,27,Female,3.435191841
4/11/2026,Widget D,North,439,42,Female,1.717184941
4/12/2026,Widget D,West,303,54,Male,1.9030523
4/13/2026,Widget B,North,260,65,Male,1.100558903
4/14/2026,Widget C,East,639,60,Male,3.891722689
4/15/2026,Widget C,East,491,55,Male,4.241457599
4/16/2026,Widget A,North,868,58,Male,4.187392707
4/17/2026,Widget D,North,776,62,Female,1.510272605
4/18/2026,Widget C,West,674,41,Male,4.61320451
4/19/2026,Widget B,West,633,57,Female,3.689115318
4/20/2026,Widget B,North,169,63,Female,4.59011449
4/21/2026,Widget D,North,992,50,Male,2.788642018
4/22/2026,Widget B,North,504,34,Female,2.747819444
4/23/2026,Widget B,North,707,41,Male,4.138146075
4/24/2026,Widget D,South,774,54,Male,1.373191422
4/25/2026,Widget C,North,690,19,Male,3.083496147
4/26/2026,Widget C,West,616,49,Female,4.345536943
4/27/2026,Widget B,East,927,41,Male,4.320770252
4/28/2026,Widget B,South,219,26,Male,4.824531425
4/29/2026,Widget C,North,913,21,Male,3.793090374
4/30/2026,Widget D,East,789,34,Female,1.831082518
5/1/2026,Widget B,South,787,34,Male,1.08112126
5/2/2026,Widget A,East,316,67,Female,2.917663195
5/3/2026,Widget D,North,155,65,Female,3.054815462
5/4/2026,Widget B,North,465,47,Male,1.961050338
5/5/2026,Widget B,West,798,57,Female,1.498789788
5/6/2026,Widget A,North,603,28,Female,3.344832665
5/7/2026,Widget A,North,843,38,Male,4.057022696
5/8/2026,Widget C,South,866,38,Male,4.972616414
5/9/2026,Widget D,West,554,35,Male,4.033210469
5/10/2026,Widget D,South,203,46,Female,4.174529657
5/11/2026,Widget C,East,176,41,Male,3.465843513
5/12/2026,Widget D,North,329,27,Female,4.943690636
5/13/2026,Widget D,East,357,62,Female,3.55982554
5/14/2026,Widget D,South,363,34,Female,4.441013146
5/15/2026,Widget D,North,430,35,Female,4.783138585
5/16/2026,Widget D,North,281,59,Female,4.719434002
5/17/2026,Widget A,South,992,65,Male,2.525661375
5/18/2026,Widget D,South,867,37,Male,1.314648233
5/19/2026,Widget A,South,649,54,Female,1.68749481
5/20/2026,Widget D,South,787,62,Female,1.236893222
5/21/2026,Widget C,South,126,35,Male,1.421587739
5/22/2026,Widget B,North,375,34,Male,1.738604984
5/23/2026,Widget A,South,751,26,Female,2.364377266
5/24/2026,Widget D,North,398,31,Female,3.174158586
5/25/2026,Widget C,North,898,66,Male,3.846728237
5/26/2026,Widget B,South,190,46,Male,1.843709344
5/27/2026,Widget A,South,579,48,Female,3.690089617
5/28/2026,Widget B,West,672,21,Male,3.817036298
5/29/2026,Widget C,North,557,35,Male,3.234489347
5/30/2026,Widget A,South,550,37,Female,4.614471479
5/31/2026,Widget B,South,464,64,Female,1.443979256
6/1/2026,Widget D,South,958,60,Female,1.70848583
6/2/2026,Widget A,West,774,61,Male,2.714659298
6/3/2026,Widget B,West,450,26,Female,1.506850941
6/4/2026,Widget C,East,754,30,Male,3.265184575
6/5/2026,Widget C,North,499,32,Female,2.593601866
6/6/2026,Widget A,East,352,44,Female,2.138383178
6/7/2026,Widget B,South,880,32,Male,1.679959252
6/8/2026,Widget A,West,980,45,Male,2.341352953
6/9/2026,Widget A,West,902,54,Female,3.431837403
6/10/2026,Widget B,East,558,36,Female,3.303140844
6/11/2026,Widget B,West,798,43,Male,1.654496001
6/12/2026,Widget D,South,598,69,Female,1.499679243
6/13/2026,Widget B,West,607,43,Male,1.10670705
6/14/2026,Widget C,East,403,42,Male,1.049702375
6/15/2026,Widget A,South,600,43,Female,4.519241743
6/16/2026,Widget A,East,902,43,Male,1.180355424
6/17/2026,Widget C,West,697,63,Male,3.924884439
6/18/2026,Widget B,East,265,45,Male,4.487940385
6/19/2026,Widget C,East,514,66,Female,1.392231394
6/20/2026,Widget C,North,561,35,Male,2.745205695
6/21/2026,Widget D,West,213,49,Female,4.849211933
6/22/2026,Widget C,West,532,20,Female,4.336554642
6/23/2026,Widget A,East,455,19,Female,2.958816127
6/24/2026,Widget C,North,794,50,Male,4.050284451
6/25/2026,Widget A,West,306,59,Male,4.333510498
6/26/2026,Widget A,South,867,36,Female,2.392107853
6/27/2026,Widget A,East,334,34,Female,4.568611667
6/28/2026,Widget B,West,541,61,Male,2.881893279
6/29/2026,Widget D,South,454,50,Female,3.111229454
6/30/2026,Widget A,West,614,29,Female,4.998830551
7/1/2026,Widget A,South,307,66,Male,4.373211865
7/2/2026,Widget B,East,808,20,Female,2.447080023
7/3/2026,Widget A,West,952,60,Male,1.041382386
7/4/2026,Widget C,West,224,66,Male,3.504696295
7/5/2026,Widget C,North,237,43,Female,3.815653705
7/6/2026,Widget D,East,438,52,Male,3.603210761
7/7/2026,Widget A,South,636,25,Male,4.871449405
7/8/2026,Widget B,West,167,69,Male,4.451884109
7/9/2026,Widget C,West,672,53,Female,2.795326773
7/10/2026,Widget B,South,640,24,Female,1.25142995
7/11/2026,Widget B,East,482,63,Female,2.904235078
7/12/2026,Widget C,North,118,63,Male,3.75697608
7/13/2026,Widget B,North,782,53,Male,3.430839233
7/14/2026,Widget C,West,549,33,Female,3.152548271
7/15/2026,Widget B,South,173,41,Female,2.875275832
7/16/2026,Widget C,West,672,18,Male,2.175047492
7/17/2026,Widget A,South,764,66,Female,2.109387047
7/18/2026,Widget D,North,375,42,Female,3.000925916
7/19/2026,Widget C,East,147,27,Female,1.642412586
7/20/2026,Widget C,South,310,33,Female,2.362741694
7/21/2026,Widget D,North,954,33,Female,2.295917099
7/22/2026,Widget C,West,750,25,Male,3.348531206
7/23/2026,Widget C,South,721,46,Female,1.266729201
7/24/2026,Widget B,East,794,56,Female,4.318674721
7/25/2026,Widget D,West,639,45,Male,3.249513522
7/26/2026,Widget A,West,808,23,Male,3.683306723
7/27/2026,Widget C,North,290,33,Male,3.812375615
7/28/2026,Widget D,South,414,37,Male,2.165936547
7/29/2026,Widget B,West,662,33,Female,2.88148627
7/30/2026,Widget A,East,760,24,Female,4.824983823
7/31/2026,Widget D,South,879,58,Female,4.066820952
8/1/2026,Widget A,East,661,31,Female,4.878227501
8/2/2026,Widget A,West,999,60,Male,3.985017381
8/3/2026,Widget A,East,857,43,Male,1.702400559
8/4/2026,Widget C,North,212,43,Female,1.258143535
8/5/2026,Widget C,East,269,31,Female,3.310645747
8/6/2026,Widget B,South,567,24,Female,2.431253119
8/7/2026,Widget B,East,777,50,Female,2.101831641
8/8/2026,Widget D,East,113,43,Male,4.228843986
8/9/2026,Widget B,North,814,62,Female,2.467973068
8/10/2026,Widget A,East,387,37,Male,2.268003879
8/11/2026,Widget A,East,288,20,Male,4.399950373
8/12/2026,Widget C,West,254,69,Male,4.385149346
8/13/2026,Widget A,West,666,21,Male,2.425466551
8/14/2026,Widget D,South,793,43,Female,4.329994804
8/15/2026,Widget A,West,821,28,Female,4.403113961
8/16/2026,Widget A,West,987,19,Female,2.69572214
8/17/2026,Widget D,West,570,31,Female,1.265892521
8/18/2026,Widget B,West,174,61,Male,1.006338578
8/19/2026,Widget B,North,376,47,Male,3.093169852
8/20/2026,Widget D,West,744,66,Male,2.376301973
8/21/2026,Widget C,North,442,29,Female,4.988527577
8/22/2026,Widget A,North,524,43,Male,4.089643999
8/23/2026,Widget D,West,670,61,Male,4.045101825
8/24/2026,Widget A,East,610,50,Male,4.820971073
8/25/2026,Widget C,North,956,30,Male,4.550897592
8/26/2026,Widget A,East,281,31,Female,2.272749918
8/27/2026,Widget D,East,557,41,Male,1.663948886
8/28/2026,Widget A,West,950,51,Male,3.98356906
8/29/2026,Widget B,South,932,61,Female,2.513095575
8/30/2026,Widget C,West,163,43,Female,2.892690607
8/31/2026,Widget C,South,938,38,Female,3.521590925
9/1/2026,Widget C,South,359,45,Male,4.631490708
9/2/2026,Widget D,West,292,65,Male,2.676351015
9/3/2026,Widget C,West,754,53,Male,4.133267561
9/4/2026,Widget B,South,715,57,Male,2.073359165
9/5/2026,Widget D,West,505,19,Female,3.791887164
9/6/2026,Widget B,South,825,59,Male,1.006317684
9/7/2026,Widget A,East,853,26,Male,4.486028854
9/8/2026,Widget A,West,820,40,Female,1.12151832
9/9/2026,Widget A,East,192,32,Female,3.851015019
9/10/2026,Widget A,North,529,30,Female,1.185032757
9/11/2026,Widget B,East,753,40,Male,2.064982798
9/12/2026,Widget D,East,533,34,Male,2.988809614
9/13/2026,Widget D,South,503,65,Male,2.679754741
9/14/2026,Widget C,East,533,19,Male,1.767344458
9/15/2026,Widget B,West,211,37,Male,2.335259647
9/16/2026,Widget A,South,474,37,Female,3.91082548
9/17/2026,Widget B,North,158,63,Female,3.67702837
9/18/2026,Widget C,West,142,20,Male,1.287258335
9/19/2026,Widget C,North,306,29,Male,3.989263302
9/20/2026,Widget B,East,879,57,Male,1.212183525
9/21/2026,Widget B,West,395,19,Male,3.171705556
9/22/2026,Widget B,West,217,53,Male,2.040250992
9/23/2026,Widget D,North,631,31,Female,3.35076051
9/24/2026,Widget A,West,321,33,Female,2.045313584
9/25/2026,Widget B,West,265,36,Female,4.939831879
9/26/2026,Widget B,West,742,51,Male,2.238912735
9/27/2026,Widget B,East,255,61,Male,1.967842543
9/28/2026,Widget C,North,283,63,Female,2.113861164
9/29/2026,Widget C,West,189,23,Female,4.585891429
9/30/2026,Widget D,South,193,30,Male,3.544875315
10/1/2026,Widget A,South,112,53,Female,3.92273639
10/2/2026,Widget D,South,933,39,Female,4.67204204
10/3/2026,Widget A,South,904,35,Male,4.647489939
10/4/2026,Widget C,East,841,29,Female,3.955783386
10/5/2026,Widget C,West,933,69,Female,1.791297715
10/6/2026,Widget C,North,903,47,Female,4.373493283
10/7/2026,Widget D,West,537,68,Male,1.815104137
10/8/2026,Widget B,East,637,57,Female,3.971595256
10/9/2026,Widget B,South,686,24,Female,3.742412266
10/10/2026,Widget C,East,975,49,Female,4.035555401
10/11/2026,Widget B,West,910,65,Male,3.130742723
10/12/2026,Widget B,North,249,36,Male,3.554904729
10/13/2026,Widget D,East,759,23,Female,4.813280322
10/14/2026,Widget A,North,107,37,Male,1.404354377
10/15/2026,Widget C,East,128,44,Female,2.235389099
10/16/2026,Widget C,North,395,60,Male,3.445428052
10/17/2026,Widget D,North,820,54,Male,4.856216521
10/18/2026,Widget D,South,739,65,Female,1.382297791
10/19/2026,Widget B,North,439,24,Female,1.090196886
10/20/2026,Widget C,South,727,22,Female,1.222998394
10/21/2026,Widget A,West,538,28,Male,1.209622746
10/22/2026,Widget D,West,243,32,Female,4.631263431
10/23/2026,Widget A,South,929,20,Male,3.885031632
10/24/2026,Widget A,South,846,22,Male,3.708425465
10/25/2026,Widget C,East,618,40,Female,3.090291281
10/26/2026,Widget C,East,144,54,Male,4.127810468
10/27/2026,Widget D,East,338,26,Female,1.622591971
10/28/2026,Widget C,West,254,32,Male,2.567764759
10/29/2026,Widget C,East,280,20,Female,2.960017003
10/30/2026,Widget C,North,314,46,Male,1.441637991
10/31/2026,Widget A,North,187,23,Male,2.678054837
11/1/2026,Widget D,East,355,34,Female,2.266007117
11/2/2026,Widget B,North,610,43,Male,1.142328583
11/3/2026,Widget A,West,172,38,Female,1.546941611
11/4/2026,Widget C,North,278,25,Male,4.056147293
11/5/2026,Widget A,West,311,38,Male,1.072151638
11/6/2026,Widget C,South,904,28,Male,4.737013196
11/7/2026,Widget C,South,333,55,Female,1.34569853
11/8/2026,Widget A,South,564,25,Female,4.196952377
11/9/2026,Widget D,South,850,59,Female,4.594466164
11/10/2026,Widget C,North,322,41,Female,4.764542339
11/11/2026,Widget D,East,730,52,Female,4.469908094
11/12/2026,Widget B,North,924,31,Male,2.150200158
11/13/2026,Widget C,West,363,31,Male,2.332348525
11/14/2026,Widget D,North,306,27,Female,2.706182794
11/15/2026,Widget D,North,706,29,Male,1.557186758
11/16/2026,Widget B,West,984,55,Male,1.08908982
11/17/2026,Widget D,South,833,61,Male,4.476486457
11/18/2026,Widget D,South,465,63,Male,3.216514865
11/19/2026,Widget B,South,375,51,Female,3.434891769
11/20/2026,Widget C,East,479,58,Male,4.707953899
11/21/2026,Widget D,West,842,27,Female,3.660480712
11/22/2026,Widget D,West,408,34,Female,3.763414017
11/23/2026,Widget D,North,730,34,Male,4.147874594
11/24/2026,Widget A,East,367,20,Female,1.465393799
11/25/2026,Widget B,South,884,48,Male,2.440648613
11/26/2026,Widget A,East,163,68,Male,4.872831711
11/27/2026,Widget B,West,909,18,Male,4.691720312
11/28/2026,Widget C,West,449,29,Female,4.536301185
11/29/2026,Widget C,North,593,56,Female,2.808354041
11/30/2026,Widget D,North,622,21,Female,4.428771814
12/1/2026,Widget B,West,197,59,Male,1.193583528
12/2/2026,Widget C,South,170,30,Male,1.594069697
12/3/2026,Widget B,South,463,51,Male,2.655870794
12/4/2026,Widget C,East,669,59,Female,2.933568267
12/5/2026,Widget A,West,901,38,Male,2.054028614
12/6/2026,Widget C,West,862,39,Male,2.425906683
12/7/2026,Widget A,South,375,21,Female,1.651104404
12/8/2026,Widget C,South,149,35,Female,2.956536127
12/9/2026,Widget D,West,457,22,Female,4.175373171
12/10/2026,Widget A,North,827,36,Male,3.645441575
12/11/2026,Widget C,West,663,19,Male,1.431168989
12/12/2026,Widget D,West,882,29,Male,2.950326414
12/13/2026,Widget A,South,584,34,Female,3.790585531
12/14/2026,Widget D,South,183,27,Female,3.119581186
12/15/2026,Widget B,North,998,51,Female,2.566702386
12/16/2026,Widget B,North,904,23,Female,3.487657685
12/17/2026,Widget A,East,737,25,Male,4.874554661
12/18/2026,Widget C,West,907,68,Male,1.379631639
12/19/2026,Widget A,South,683,28,Male,2.560064243
12/20/2026,Widget D,North,395,29,Male,2.626423412
12/21/2026,Widget C,East,335,26,Male,3.307869242
12/22/2026,Widget B,East,155,19,Male,1.608698408
12/23/2026,Widget C,South,459,25,Male,1.706572119
12/24/2026,Widget B,South,209,28,Male,2.141445544
12/25/2026,Widget C,East,291,53,Female,4.823480173
12/26/2026,Widget C,North,192,27,Female,3.936434325
12/27/2026,Widget C,East,961,38,Male,3.646773207
12/28/2026,Widget D,West,667,37,Female,4.26783075
12/29/2026,Widget D,West,159,65,Male,1.510305876
12/30/2026,Widget A,South,749,25,Male,4.437331279
12/31/2026,Widget A,North,138,53,Female,3.379330856
1/1/2027,Widget B,North,639,46,Male,2.34131603
1/2/2027,Widget D,West,148,59,Male,4.263421023
1/3/2027,Widget B,East,519,29,Male,4.210258137
1/4/2027,Widget A,South,736,31,Male,4.382834327
1/5/2027,Widget B,East,112,65,Male,1.4620716
1/6/2027,Widget A,East,135,67,Male,4.87744498
1/7/2027,Widget D,East,200,38,Male,4.838504615
1/8/2027,Widget C,North,893,39,Female,2.429878582
1/9/2027,Widget D,West,185,38,Female,1.263576073
1/10/2027,Widget B,North,615,61,Male,1.668222678
1/11/2027,Widget B,West,322,67,Female,4.971323302
1/12/2027,Widget D,South,437,47,Male,3.252051773
1/13/2027,Widget D,South,265,56,Male,2.426487195
1/14/2027,Widget A,East,482,37,Male,2.152810775
1/15/2027,Widget B,West,955,41,Male,2.027966941
1/16/2027,Widget B,West,994,40,Female,3.65661106
1/17/2027,Widget D,West,475,24,Female,2.677551326
1/18/2027,Widget C,East,570,26,Female,4.861642797
1/19/2027,Widget B,East,889,18,Female,3.735372123
1/20/2027,Widget C,South,741,43,Male,4.168178364
1/21/2027,Widget D,North,130,55,Female,2.170966194
1/22/2027,Widget D,West,474,55,Male,1.316745636
1/23/2027,Widget A,West,110,61,Male,2.95129135
1/24/2027,Widget B,North,401,39,Female,2.258326186
1/25/2027,Widget C,West,195,61,Male,1.80833266
1/26/2027,Widget A,East,289,27,Female,4.810568523
1/27/2027,Widget B,East,552,23,Female,2.775952857
1/28/2027,Widget A,West,291,34,Female,1.698834368
1/29/2027,Widget D,East,585,68,Female,1.794602611
1/30/2027,Widget B,East,365,67,Female,2.12283897
1/31/2027,Widget A,West,523,55,Male,4.997265073
2/1/2027,Widget A,South,227,41,Female,2.072046002
2/2/2027,Widget C,North,337,68,Female,2.315207218
2/3/2027,Widget A,East,454,27,Male,3.637312512
2/4/2027,Widget B,South,211,25,Female,2.175845506
2/5/2027,Widget B,East,927,38,Female,1.863217004
2/6/2027,Widget C,East,545,23,Male,1.634548747
2/7/2027,Widget B,North,442,38,Male,2.25073066
2/8/2027,Widget D,East,244,56,Female,1.423662759
2/9/2027,Widget B,North,164,41,Male,1.074586346
2/10/2027,Widget B,North,346,50,Female,4.218566789
2/11/2027,Widget A,North,834,35,Male,1.55157977
2/12/2027,Widget A,South,589,45,Female,4.103907399
2/13/2027,Widget B,West,924,69,Female,4.190169916
2/14/2027,Widget C,South,538,49,Female,3.151678105
2/15/2027,Widget A,West,205,29,Male,2.238727833
2/16/2027,Widget C,West,280,65,Female,1.580130935
2/17/2027,Widget B,North,283,59,Male,3.947220427
2/18/2027,Widget B,East,325,44,Female,3.405547944
2/19/2027,Widget D,North,876,27,Female,3.621813826
2/20/2027,Widget A,East,889,63,Female,1.034676359
2/21/2027,Widget B,West,188,69,Female,4.710068063
2/22/2027,Widget D,North,787,59,Female,1.26516075
2/23/2027,Widget A,East,629,49,Male,2.467223541
2/24/2027,Widget B,South,470,59,Male,2.610846599
2/25/2027,Widget B,East,498,43,Male,1.005422098
2/26/2027,Widget A,North,205,42,Female,2.988357237
2/27/2027,Widget A,South,370,28,Female,4.011235978
2/28/2027,Widget A,East,930,40,Male,4.293074612
3/1/2027,Widget B,East,602,51,Female,4.517587973
3/2/2027,Widget B,East,778,69,Female,2.950875473
3/3/2027,Widget D,East,624,57,Female,3.522544762
3/4/2027,Widget C,East,948,40,Male,1.318078853
3/5/2027,Widget A,South,131,46,Male,2.952152897
3/6/2027,Widget B,West,492,48,Male,1.619263019
3/7/2027,Widget B,South,139,24,Male,2.47857247
3/8/2027,Widget A,South,759,57,Male,2.317221251
3/9/2027,Widget C,South,317,50,Female,2.694162309
3/10/2027,Widget A,West,830,38,Female,3.286546472
3/11/2027,Widget C,North,181,19,Female,4.611506588
3/12/2027,Widget B,West,944,35,Female,2.577938525
3/13/2027,Widget C,South,819,64,Male,4.924524783
3/14/2027,Widget D,East,300,50,Male,4.036112192
3/15/2027,Widget B,East,546,54,Female,3.045924187
3/16/2027,Widget D,South,943,51,Male,3.576105748
3/17/2027,Widget A,East,527,37,Female,1.408896685
3/18/2027,Widget A,South,137,52,Female,4.378086125
3/19/2027,Widget A,East,310,68,Female,3.32942982
3/20/2027,Widget C,West,543,67,Female,4.944269921
3/21/2027,Widget B,North,426,35,Male,3.545714975
3/22/2027,Widget A,North,860,63,Female,4.336446333
3/23/2027,Widget A,West,326,41,Male,4.199050971
3/24/2027,Widget B,West,147,25,Female,2.381844606
3/25/2027,Widget A,South,117,47,Female,2.038442501
3/26/2027,Widget D,South,538,61,Female,2.721974334
3/27/2027,Widget B,South,906,27,Female,2.868965378
3/28/2027,Widget B,East,807,40,Male,1.960338808
3/29/2027,Widget B,South,286,69,Female,4.578391493
3/30/2027,Widget D,West,444,66,Male,3.170191449
3/31/2027,Widget B,North,323,28,Female,4.913777569
4/1/2027,Widget D,East,929,19,Female,4.240071112
4/2/2027,Widget B,South,587,43,Female,3.222819442
4/3/2027,Widget C,East,976,53,Male,4.788161113
4/4/2027,Widget A,East,948,50,Female,3.01949926
4/5/2027,Widget C,South,328,64,Female,4.54842605
4/6/2027,Widget A,East,489,30,Female,2.432579125
4/7/2027,Widget D,North,688,57,Female,2.514569534
4/8/2027,Widget C,West,287,42,Female,2.672522732
4/9/2027,Widget B,West,957,21,Male,3.186502584
4/10/2027,Widget A,North,369,59,Male,3.213961081
4/11/2027,Widget A,East,706,36,Female,2.985595687
4/12/2027,Widget C,South,409,35,Female,2.224003894
4/13/2027,Widget D,East,231,54,Male,4.708825859
4/14/2027,Widget C,North,650,47,Female,3.354344389
4/15/2027,Widget D,East,171,36,Male,2.630956865
4/16/2027,Widget D,West,892,40,Female,3.604707843
4/17/2027,Widget A,East,944,33,Female,4.071867031
4/18/2027,Widget C,North,771,18,Male,4.842912353
4/19/2027,Widget C,West,286,29,Female,2.998196649
4/20/2027,Widget D,East,585,41,Male,1.448394041
4/21/2027,Widget C,East,290,51,Male,2.763063206
4/22/2027,Widget B,West,521,25,Male,2.915882246
4/23/2027,Widget B,South,219,35,Female,4.587976313
4/24/2027,Widget C,West,319,65,Male,2.579203074
4/25/2027,Widget C,South,152,22,Male,4.81329706
4/26/2027,Widget D,North,833,43,Female,2.940527631
4/27/2027,Widget B,North,550,47,Female,4.895122004
4/28/2027,Widget B,West,511,30,Female,1.032793285
4/29/2027,Widget A,West,742,36,Female,4.595261499
4/30/2027,Widget D,North,336,46,Female,4.724481808
5/1/2027,Widget A,South,857,20,Female,4.844083743
5/2/2027,Widget B,North,837,43,Male,1.052306137
5/3/2027,Widget D,West,819,57,Female,1.686803346
5/4/2027,Widget C,North,505,29,Male,3.615058012
5/5/2027,Widget D,West,707,19,Female,1.101890767
5/6/2027,Widget C,West,521,28,Male,1.254435985
5/7/2027,Widget C,North,811,61,Male,1.884315495
5/8/2027,Widget D,South,346,45,Female,3.049759075
5/9/2027,Widget C,East,171,35,Female,3.183610237
5/10/2027,Widget A,North,929,30,Male,1.137044491
5/11/2027,Widget B,East,284,54,Female,1.681469003
5/12/2027,Widget C,North,105,39,Female,2.998822693
5/13/2027,Widget A,East,305,29,Male,3.375762484
5/14/2027,Widget C,South,643,19,Male,1.593606786
5/15/2027,Widget B,South,710,54,Male,2.595365648
5/16/2027,Widget A,North,486,24,Female,4.617605746
5/17/2027,Widget B,West,867,43,Female,4.995597148
5/18/2027,Widget B,East,798,43,Female,4.948857819
5/19/2027,Widget A,West,175,41,Female,4.526698041
5/20/2027,Widget A,West,276,29,Male,2.578640352
5/21/2027,Widget A,West,926,33,Female,3.746297168
5/22/2027,Widget D,South,898,40,Male,2.666368911
5/23/2027,Widget A,North,448,57,Female,3.594108107
5/24/2027,Widget A,North,354,26,Female,2.237729884
5/25/2027,Widget A,South,936,49,Male,3.424809014
5/26/2027,Widget A,South,801,32,Female,3.095033986
5/27/2027,Widget C,North,407,54,Female,1.097921063
5/28/2027,Widget D,West,444,30,Male,4.162811615
5/29/2027,Widget B,East,226,22,Female,1.047591329
5/30/2027,Widget A,East,386,28,Male,2.172623769
5/31/2027,Widget C,East,865,27,Male,1.023696262
6/1/2027,Widget C,West,824,69,Male,2.504805653
6/2/2027,Widget C,North,861,30,Male,1.252642113
6/3/2027,Widget B,South,695,58,Female,4.654043867
6/4/2027,Widget A,North,586,63,Female,2.662717181
6/5/2027,Widget D,West,482,67,Female,2.837983099
6/6/2027,Widget D,South,505,32,Male,2.399400944
6/7/2027,Widget C,West,487,59,Female,3.510024617
6/8/2027,Widget B,East,624,24,Female,4.137632466
6/9/2027,Widget B,East,656,57,Female,3.592586972
6/10/2027,Widget B,West,738,45,Female,3.992828474
6/11/2027,Widget D,South,725,49,Male,4.623894654
6/12/2027,Widget C,South,375,52,Male,4.454186127
6/13/2027,Widget A,North,599,32,Female,3.696233811
6/14/2027,Widget D,East,816,65,Male,1.858551852
6/15/2027,Widget C,North,436,53,Female,3.550811404
6/16/2027,Widget C,North,580,38,Female,3.024332383
6/17/2027,Widget A,West,996,23,Female,3.868876924
6/18/2027,Widget A,West,372,18,Male,4.331726594
6/19/2027,Widget A,North,157,21,Female,3.970885989
6/20/2027,Widget B,East,427,28,Male,4.38624468
6/21/2027,Widget A,West,830,61,Male,1.255465493
6/22/2027,Widget C,North,208,43,Female,1.126480153
6/23/2027,Widget A,North,378,54,Male,2.034002271
6/24/2027,Widget C,North,785,40,Male,4.602664336
6/25/2027,Widget D,North,427,46,Female,4.294637004
6/26/2027,Widget B,North,875,38,Male,3.730909191
6/27/2027,Widget D,North,414,65,Male,3.80303467
6/28/2027,Widget D,West,573,62,Female,3.906681877
6/29/2027,Widget C,East,210,62,Female,4.770410802
6/30/2027,Widget D,North,798,66,Male,4.328764609
7/1/2027,Widget C,South,880,44,Female,3.493561548
7/2/2027,Widget A,West,328,56,Female,3.662861741
7/3/2027,Widget A,West,596,57,Male,1.854961048
7/4/2027,Widget C,North,255,30,Male,3.629275301
7/5/2027,Widget A,West,572,40,Female,2.69871605
7/6/2027,Widget B,North,800,33,Male,1.611847482
7/7/2027,Widget D,East,371,47,Female,4.225611277
7/8/2027,Widget B,East,986,21,Female,3.040988399
7/9/2027,Widget D,West,101,57,Male,4.909700167
7/10/2027,Widget A,West,857,33,Male,2.126717418
7/11/2027,Widget B,South,821,48,Female,2.922680449
7/12/2027,Widget A,West,610,59,Female,2.791981819
7/13/2027,Widget D,South,385,42,Female,1.48311809
7/14/2027,Widget C,East,970,61,Female,2.704461115
7/15/2027,Widget C,East,112,29,Male,2.150213826
7/16/2027,Widget B,North,707,43,Female,1.641281885
7/17/2027,Widget A,East,597,54,Male,2.128622336
7/18/2027,Widget A,South,832,65,Male,1.933006765
7/19/2027,Widget B,West,337,50,Female,3.936294124
7/20/2027,Widget C,North,193,45,Male,1.123100713
7/21/2027,Widget D,South,437,26,Male,3.469850992
7/22/2027,Widget B,West,880,29,Female,4.042645368
7/23/2027,Widget D,North,270,22,Male,2.922893826
7/24/2027,Widget C,East,705,69,Male,4.72625992
7/25/2027,Widget A,South,760,45,Female,3.831522781
7/26/2027,Widget C,West,723,52,Female,3.991694605
7/27/2027,Widget B,North,666,22,Female,1.78773395
7/28/2027,Widget A,North,948,51,Female,4.109182303
7/29/2027,Widget B,East,566,63,Female,4.328378944
7/30/2027,Widget B,West,727,51,Female,2.445065554
7/31/2027,Widget C,East,242,30,Female,1.853452272
8/1/2027,Widget B,East,300,56,Male,2.540202717
8/2/2027,Widget C,West,279,59,Male,3.958431876
8/3/2027,Widget A,West,813,62,Female,2.670556023
8/4/2027,Widget C,West,463,65,Male,3.946607501
8/5/2027,Widget A,South,578,31,Male,1.454258164
8/6/2027,Widget C,West,664,28,Female,4.224046842
8/7/2027,Widget D,North,570,59,Male,2.012829927
8/8/2027,Widget D,East,483,55,Female,1.995715951
8/9/2027,Widget B,South,791,21,Male,3.361523861
8/10/2027,Widget C,West,516,50,Female,1.280472183
8/11/2027,Widget C,South,924,24,Male,1.105190907
8/12/2027,Widget A,West,407,58,Male,2.044114661
8/13/2027,Widget B,South,748,25,Male,3.152270203
8/14/2027,Widget C,East,793,54,Female,4.630465545
8/15/2027,Widget B,East,466,68,Male,4.385740705
8/16/2027,Widget D,North,100,27,Male,2.96178584
8/17/2027,Widget C,North,143,60,Female,1.148207975
8/18/2027,Widget C,West,838,32,Female,3.141010939
8/19/2027,Widget B,East,942,55,Male,3.8191824
8/20/2027,Widget C,South,197,32,Male,2.35665813
8/21/2027,Widget B,South,819,22,Male,1.444253213
8/22/2027,Widget C,South,364,46,Male,2.114271813
8/23/2027,Widget A,North,899,36,Female,4.086355458
8/24/2027,Widget B,South,882,68,Male,2.404975329
8/25/2027,Widget C,North,239,27,Male,4.247925963
8/26/2027,Widget D,North,580,29,Female,2.278085807
8/27/2027,Widget C,West,336,21,Male,1.654220154
8/28/2027,Widget D,South,171,48,Male,2.743393438
